,admiración,sorpresa,optimismo,afecto,ira,miedo,tristeza,calma,alegría,odio,asco
563,"{""Username"":""Matilda"", ""pronoun"":""elle"", ""message"":""mi momento más feliz en mi vida es obtener la visa de los EE. UU.... de todos modos no puedo olvidar ese momento en mi existencia........  ----gracias por darme esta Oportunidad""}","{""Username"":""Xiaohua"", ""pronoun"":""elle"", ""message"":""Recibí una llamada inesperada de un antiguo amigo que vive en otro país. Fue una grata sorpresa poder volver a hablar y ponerme al día con él.""}","{""Username"":""Lionel"", ""pronoun"":""ella"", ""message"":""Estoy ayudando a mi vecino en su huerta y cada vez que veo las plantas crecer, mi optimismo se multiplica.""}","{""Username"":""Antony"", ""pronoun"":""ella"", ""message"":""La presión arterial de mi padre está cerca de los niveles previos a la hipertensión en lugar de los cientos.""}","{""Username"":""Yerik"", ""pronoun"":""el"", ""message"":""// El vendaval arcano de Rean está roto. Si va a poder usar eso desde cero en Sen IV (debido a su forma de demonio), ¡será genial usarlo en cada batalla!""}","{""Username"":""Janeta"", ""pronoun"":""el"", ""message"":""Cada vez que tengo que hablar en público, mi miedo al ridículo y al fracaso me consume.""}","{""Username"":""Ahitor"", ""pronoun"":""ella"", ""message"":""Siento que al final de una carrera no es porque rompí un récord personal o disfruté de la niebla que se elevaba sobre el paseo marítimo durante el amanecer, es la sensación de logro sabiendo que superé mi mente.""}","{""Username"":""Qun"", ""pronoun"":""ella"", ""message"":""Escuchar el sonido de una fuente de agua y sentir su frescura me brinda una sensación de calma y armonía.""}","{""Username"":""Ronnie"", ""pronoun"":""el"", ""message"":""Se supone que debo sentir por una persona de la que estuve locamente enamorado durante tanto tiempo por mí que me dice que no me verá cuando tenga novia porque no puede serle fiel si estoy cerca.""}","{""Username"":""Monsef"", ""pronoun"":""el"", ""message"":""@user @user Y lo que ha hecho AAP. Superó a CONG en apaciguamiento. Empujó a Delhi a un gran barrio pobre. Se ven inmigrantes musulmanes ilegales por todas partes. Vaya y verifique NZM, Jamia""}","{""Username"":""Ellie"", ""pronoun"":""el"", ""message"":""Una vez vi cómo alguien metía la mano en un cubo de basura, me dio un asco tremendo.""}"
564,"{""Username"":""Wadii"", ""pronoun"":""elle"", ""message"":""Lo que me hizo feliz fue cuando finalmente obtuve un interruptor de Nintendo después de un par de meses de búsqueda.""}","{""Username"":""Lidice"", ""pronoun"":""ella"", ""message"":""Por lo general, dudo de mí mismo en este momento, ya que siento que debería ser esa increíble ama de casa que maneja todo el día y tiene una lista de cosas que pueden decirle a su esposo que hicieron todo el día mientras estaban en el trabajo y yo estaba en casa.""}","{""Username"":""Auras"", ""pronoun"":""elle"", ""message"":""Cada día es una oportunidad para empezar de nuevo y eso me llena de un optimismo renovado y una gran ilusión por vivir.""}","{""Username"":""Xiaowei"", ""pronoun"":""ella"", ""message"":""Asistí a una reunión de la división en la que se ofreció el almuerzo después. Durante la parte del almuerzo, el vicepresidente senior de nuestra división vino y se sentó a mi mesa. Discutimos una encuesta de tipo de personalidad a la que llevé a mi equipo y los resultados. Ella estaba muy interesada y me preguntó si podía tomar prestado mi libro para aprender sobre él y reunirse conmigo para aprender más.""}","{""Username"":""Galatea"", ""pronoun"":""elle"", ""message"":""@user nunca pensó que un oompa loompa enojado sería mi Boggart, pero ahí lo tienes. #boggart #presidenteTrump #pesadilla""}","{""Username"":""Manding"", ""pronoun"":""el"", ""message"":""Sentir la presencia de algo sobrenatural en mi casa me aterroriza, no sé si es real o solo producto de mi imaginación.""}","{""Username"":""Merlyn"", ""pronoun"":""elle"", ""message"":""me siento humillado elijo creer que de alguna manera janis sanders verá estas palabras y sabrá que no puede salirse con la suya abusando de otros""}","{""Username"":""Koichi"", ""pronoun"":""el"", ""message"":""La escritura de un diario me permite expresar mis emociones y encontrar un estado de calma y claridad mental.""}","{""Username"":""Romuald"", ""pronoun"":""ella"", ""message"":""He estado enojado y bajo esa ira el dolor no se ha ido pero se siente resuelto""}","{""Username"":""Liberta"", ""pronoun"":""ella"", ""message"":""¡Chicas, debemos tener cuidado con este tipo, su pene convierte a cualquier mujer con la que se folla en una zorra! RT para conciencia...""}","{""Username"":""Chahrazed"", ""pronoun"":""el"", ""message"":""Ver a una persona limpiándose los dientes con un palillo y luego devolviéndolo al estuche es realmente repugnante.""}"
565,"{""Username"":""Myroslava"", ""pronoun"":""ella"", ""message"":""Hoy asistí a una entrevista y obtuve un trabajo con un buen paquete. me sentí muy feliz cuando recibí mi carta de oferta en mi mano""}","{""Username"":""Sindy"", ""pronoun"":""ella"", ""message"":""¡Qué sorpresa me llevé al enterarme de que había ganado un viaje todo incluido a un destino paradisíaco!""}","{""Username"":""Guanghui"", ""pronoun"":""elle"", ""message"":""A pesar de las dificultades, confío en que alcanzaré mis metas. El optimismo me impulsa a seguir adelante.""}","{""Username"":""Yina"", ""pronoun"":""elle"", ""message"":""Ayer tuvimos una gran tormenta de viento en la ciudad, y cuando recogí a los niños en la escuela, se fue la luz en nuestro vecindario. Prácticamente decidí en ese momento que saldríamos a comer. Lo hicimos en familia, y tuvimos una cena relajante muy sabrosa.""}","{""Username"":""Mabrouka"", ""pronoun"":""el"", ""message"":""Me siento frío y agotado todo el tiempo. Tengo hambre, estoy cansado o tengo frío en este momento y apesta.""}","{""Username"":""Attia"", ""pronoun"":""el"", ""message"":""La idea de que me puedan robar o asaltar en la calle me llena de miedo y me hace estar siempre alerta.""}","{""Username"":""Vasilena"", ""pronoun"":""elle"", ""message"":""me siento aburrido y cansado y bla sobre estas cosas de la escuela que pensé que eran tan importantes al comienzo del año escolar""}","{""Username"":""Savino"", ""pronoun"":""ella"", ""message"":""Al escuchar las olas del mar rompiendo suavemente en la orilla, encuentro una gran paz y serenidad.""}","{""Username"":""Balint"", ""pronoun"":""el"", ""message"":""Seguro ! Son muy frescos, en primer lugar. Vendemos a precio de ganga, y usted hace una compra sabia si los compra hoy. Sólo ochenta centavos, una pieza.""}","{""Username"":""Kenya"", ""pronoun"":""el"", ""message"":""@usuario increíble espectáculo esta nocheEl presidente Trump no necesita el Congreso para construir el muro. Gracias @usuario Trump, estamos siendo invadidos por un país extranjero; defender nuestras fronteras es el trabajo número del Comandante en Jefe.@realDonaldTrump POR FAVOR""}","{""Username"":""Onesima"", ""pronoun"":""elle"", ""message"":""Me produce asco el ver cómo se desechan toneladas de comida mientras hay gente que pasa hambre.""}"
566,"{""Username"":""Ladislao"", ""pronoun"":""el"", ""message"":""Hace un par de meses finalmente pude comprar un celular para mi hija, el cual había estado deseando por años pero yo no podía pagarlo.""}","{""Username"":""Roncesvalles"", ""pronoun"":""elle"", ""message"":""""Recibí una carta de agradecimiento por mi ayuda y me llenó de alegría saber que hice la diferencia"".""}","{""Username"":""Arsenio"", ""pronoun"":""el"", ""message"":""Cada vez que encuentro una solución o supero un obstáculo, mi optimismo se fortalece y mi confianza en mí mismo aumenta, permitiéndome alcanzar nuevas metas.""}","{""Username"":""Elizete"", ""pronoun"":""elle"", ""message"":""Después de trabajar hasta tarde y no poder asistir durante dos semanas, finalmente pude asistir a mis clases de jiu jitsu y muay thai con mi hija de años. Tuvimos un gran entrenamiento y nos sentimos muy bien después.""}","{""Username"":""Ilan"", ""pronoun"":""ella"", ""message"":""@user @user Es divertido que asumas que soy izquierdista o partidario de antifa a pesar de que no me gustan los nazis. Sin embargo, sigues siendo un lavador de bolas.😁""}","{""Username"":""Marise"", ""pronoun"":""el"", ""message"":""La idea de enfrentar una enfermedad grave me causa miedo y ansiedad, no quiero sufrir ni ver sufrir a quienes me rodean.""}","{""Username"":""Mireya"", ""pronoun"":""elle"", ""message"":""La tristeza es como una marea que arrasa con todo lo bueno que había en mi vida.""}","{""Username"":""Silvina"", ""pronoun"":""el"", ""message"":""Sentarme en un balcón o terraza y observar el horizonte me permite encontrar un estado de calma y tranquilidad interior.""}","{""Username"":""Danel"", ""pronoun"":""el"", ""message"":""Escuchar los truenos y escuchar la lluvia caer con fuerza mientras mi sótano permanecía seco me hizo feliz porque recordé que me había acordado de limpiar las canaletas.""}","{""Username"":""Anouk"", ""pronoun"":""elle"", ""message"":""No puedo soportar la falta de compasión. Todos enfrentamos dificultades en la vida y es importante ofrecer apoyo y comprensión a aquellos que lo necesitan.""}","{""Username"":""Rumyanka"", ""pronoun"":""el"", ""message"":""Pase por el pasillo y vi un montón de basura, fue como un asco repentino lo que sentí.""}"
567,"{""Username"":""Emanuel"", ""pronoun"":""el"", ""message"":""He aprovechado los servicios de un estudiante de bellas artes que puede hacer bocetos a lápiz. Ha hecho un boceto a lápiz de mí. Me parecía mucho a mí. Estoy tan emocionada.""}","{""Username"":""Anastasia"", ""pronoun"":""ella"", ""message"":""La sorpresa en su cara era evidente cuando descubrió que habíamos decorado su habitación para su cumpleaños.""}","{""Username"":""Leilani"", ""pronoun"":""ella"", ""message"":""Hoy me encontré una antigua foto que me recordó momentos hermosos de mi infancia, me siento agradecido por todas las experiencias vividas.""}","{""Username"":""Cleotilde"", ""pronoun"":""elle"", ""message"":""Ayer fue mi aniversario de boda! ¡años! Me desperté con un hermoso frasco de mi perfume favorito y una taza de café caliente que me entregó mi querido esposo.""}","{""Username"":""Qiming"", ""pronoun"":""el"", ""message"":""@usuario Hola, gemelo. Vamos ke corrigiendo tu tipicidad. El nombre de nuestro grupo es (G)I-DLE en caso de que te dé pereza usar ()"""" o """"-"""", puedes usar IDLE en su lugar 😉""""""}","{""Username"":""Borislava"", ""pronoun"":""ella"", ""message"":""El miedo al fracaso puede ser paralizante, pero es importante recordar que el fracaso es parte del crecimiento.""}","{""Username"":""Jianmei"", ""pronoun"":""ella"", ""message"":""La tristeza me embarga cuando veo a personas sin hogar y me doy cuenta de lo afortunado que soy de tener un techo sobre mi cabeza.""}","{""Username"":""Cornelius"", ""pronoun"":""el"", ""message"":""Hacer una pausa en medio de la jornada laboral para respirar profundamente y relajarse trae una sensación de calma.""}","{""Username"":""Ihintza"", ""pronoun"":""ella"", ""message"":""Siento que me he retrasado mucho este verano con el fútbol y que mi mamá no confía en mí.""}","{""Username"":""Viktar"", ""pronoun"":""elle"", ""message"":""Perra, si Jongin quiere darle a Sehun un beso en la frente, se pondrá de puntillas y lo besará, ¿crees que una pequeña diferencia de altura lo detendrá?""}","{""Username"":""Dietmar"", ""pronoun"":""el"", ""message"":""Apenas fue toda la noche. Y recuerdo que eras tú quien se reía de tus propios chistes.""}"
568,"{""Username"":""Veska"", ""pronoun"":""el"", ""message"":""Mi jefe acaba de llamarme y me dijo que me tomara hoy y mañana libre con goce de sueldo debido al clima.""}","{""Username"":""Salimata"", ""pronoun"":""elle"", ""message"":""Todavía me sonrojo y me sorprenden las actividades recreativas que a veces escucho de mala gana y de buen grado.""}","{""Username"":""Fahad"", ""pronoun"":""ella"", ""message"":""Hoy pude resolver un problema que me tenía preocupado desde hace días, me siento aliviado y optimista hacia el futuro.""}","{""Username"":""Ouardia"", ""pronoun"":""ella"", ""message"":""Llevé a mi novia a ver a su mamá después de que no se comunicaron debido a problemas con las líneas telefónicas y las protestas alrededor de nuestra casa.""}","{""Username"":""Teofilo"", ""pronoun"":""el"", ""message"":""Me siento impaciente y me gustaría seguir con mi vida. No tengo prisa por empujarme de nuevo a la enfermedad.""}","{""Username"":""Kaori"", ""pronoun"":""elle"", ""message"":""Me siento muy indeciso acerca de cumplir dieciocho años, pero bueno, la edad viene con sus propios altibajos, ¿verdad?""}","{""Username"":""Elidio"", ""pronoun"":""ella"", ""message"":""Los ataques de pánico son los peores. Sintiéndome realmente enfermo y todavía temblando. Debería ser un sueño. #ansiedad #depresion""}","{""Username"":""Edileuza"", ""pronoun"":""ella"", ""message"":""Hacer ejercicios de respiración profunda y lenta me ayuda a relajar mi cuerpo y a encontrar la serenidad.""}","{""Username"":""Siomara"", ""pronoun"":""el"", ""message"":""No podía creer que el día que pude tomarme una foto con uno de mis artistas favoritos, estaba más que feliz.""}","{""Username"":""Lali"", ""pronoun"":""el"", ""message"":""Si eres una chica y te seguí, es solo porque vives lo suficientemente cerca como para follar ☺️""}","{""Username"":""Zhiqiang"", ""pronoun"":""ella"", ""message"":""Conducir detrás de un camión de basura y oler el olor nauseabundo me produce un gran asco.""}"
569,"{""Username"":""Semen"", ""pronoun"":""el"", ""message"":""El día que conseguí el trabajo de mis sueños trabajando con serpientes en el zoológico me llenó de alegría.""}","{""Username"":""Scott"", ""pronoun"":""el"", ""message"":""La sorpresa en la cara de mi amiga al ver que había organizado una cena sorpresa para su cumpleaños fue un éxito.""}","{""Username"":""Zafira"", ""pronoun"":""elle"", ""message"":""Fui a un concierto en una parte de la ciudad que me gusta, pero hace tiempo que no voy""}","{""Username"":""Mayssae"", ""pronoun"":""elle"", ""message"":""Una amiga mía que vive en Vancouver de repente dejó de publicar en Facebook. Éramos amigos incluso fuera de línea. Ella me había ayudado a escribir la novela romántica que estoy haciendo. Le escribí varias veces sin obtener respuesta. Estaba preocupada y le pregunté incluso a sus otros amigos en Facebook, pero nadie sabía qué le había pasado a Lisa. Estaba resignado al hecho de que tal vez ella estaba muerta. No sabía la dirección ni el teléfono de su casa. De repente recibí un correo electrónico el otro día. Me pidió que no me enojara. Agregó que volvería a escribir más tarde para explicar todo.""}","{""Username"":""Jianqing"", ""pronoun"":""ella"", ""message"":""¡Todo lo que haces es comer pizza, papas fritas, hamburguesas y perros calientes de comida rápida poco saludable! ¡Tienes que empezar a comer mejor!""}","{""Username"":""Gislene"", ""pronoun"":""elle"", ""message"":""Sentir que algo me sigue en la oscuridad de la noche me pone en alerta y me llena de miedo.""}","{""Username"":""Gimena"", ""pronoun"":""ella"", ""message"":""escucho a la gente explicar sus frustraciones con las citas o cómo se sienten rechazados después de que una posible cita no se materializó o no fue aprobada""}","{""Username"":""Yureima"", ""pronoun"":""elle"", ""message"":""Cuando salí a buscar el correo, soplaba un frente frío. El cielo estaba oscuro y cayeron algunas gotas de lluvia. Se sentía bien, y me encantan las tormentas.""}","{""Username"":""Gurwinder"", ""pronoun"":""el"", ""message"":""Y, además de ser un placer trabajar con usted, ha sido fundamental para ayudarnos a completar muchos proyectos clave.""}","{""Username"":""Erundina"", ""pronoun"":""elle"", ""message"":""@usuario fuiste votado para proteger nuestras fronteras, no permitir que los inmigrantes o la UE dicten cuántos dejas entrar. Tomando tu tiempo o sí, lo sabemos""}","{""Username"":""Suevia"", ""pronoun"":""el"", ""message"":""Toda la violencia con la que eran reprimidas aquellas personas me producían el mismo asco que tantas veces había sentido.""}"
570,"{""Username"":""Milo"", ""pronoun"":""elle"", ""message"":""Venta de fin de año en el sitio de comercio electrónico, uno de los dispositivos móviles inteligentes de gama alta recibido con el mejor descuento del  y esta es una de las mejores ofertas de los últimos años. este es uno de los movimientos más felices y esperando entregar el móvil ahora.""}","{""Username"":""Llorenç"", ""pronoun"":""el"", ""message"":""Me sorprendió gratamente que mi madre preparara mi plato favorito para la cena. ¡Fue una sorpresa deliciosa!""}","{""Username"":""Yasine"", ""pronoun"":""el"", ""message"":""Acabo de terminar de ver Marvel's Iron Fist. A pesar de las críticas mediocres, lo disfruté mucho más de lo que pensé que lo haría.""}","{""Username"":""Knut"", ""pronoun"":""ella"", ""message"":""Mi pareja y yo tuvimos un desacuerdo que resolvimos fácil y respetuosamente, y estoy agradecido de que pudiéramos comunicarnos tan bien.""}","{""Username"":""Rabab"", ""pronoun"":""elle"", ""message"":""Vamos ! ¡En las dos horas que hemos estado aquí, no has cantado ni una sola canción!""}","{""Username"":""Lisarda"", ""pronoun"":""ella"", ""message"":""También sospecho que, como yo, aquellos que sienten que quieren morir serán reacios a compartir esa información con alguien porque da mucho miedo.""}","{""Username"":""Noemi"", ""pronoun"":""ella"", ""message"":""La tristeza me acompaña como una sombra fiel, recordándome que el dolor también es parte de la vida.""}","{""Username"":""Nativitat"", ""pronoun"":""ella"", ""message"":""Practicar yoga me ayuda a encontrar la calma interior y a conectar con mi ser más profundo.""}","{""Username"":""Sarahi"", ""pronoun"":""elle"", ""message"":""Hoy es el día de mi boda, la felicidad y la alegría están presentes en cada momento de esta celebración.""}","{""Username"":""Izamar"", ""pronoun"":""elle"", ""message"":""YO RECIBO TWEETS DE LOS FANÁTICOS SI ESE PEDAZO DE MIERDA PUTA PUTA ASQUEROSO SER HUMANO ACERCA DE SU NUEVA CANCIÓN FUUUUUUUUUUUUUUUUUCK""}","{""Username"":""Yenni"", ""pronoun"":""elle"", ""message"":""Me dio tanto asco ver las fotos de la autopsia que tuve que cerrar la página de internet.""}"
571,"{""Username"":""Carol"", ""pronoun"":""ella"", ""message"":""También adquirimos nuestra primera propiedad de alquiler. ¡El inquilino se muda a fin de mes y realmente ayudará con nuestra carga financiera!""}","{""Username"":""Sajjad"", ""pronoun"":""el"", ""message"":""Nunca imaginé que me encontraría con mi mejor amigo de la infancia después de tantos años, ¡fue una sorpresa maravillosa!""}","{""Username"":""Nella"", ""pronoun"":""el"", ""message"":""Me emociona pensar en todas las oportunidades de crecimiento personal que se presentan, eso me llena de optimismo.""}","{""Username"":""Felina"", ""pronoun"":""elle"", ""message"":""Ayer fui a la casa abierta de la escuela de mis hijos, el maestro habló de él muy positivamente, eso me hizo feliz.""}","{""Username"":""Ludivino"", ""pronoun"":""elle"", ""message"":""@usuario @usuario @usuario John cuidado... los liberales lo atacarán por pensar críticamente porque los hechos no están de su lado""}","{""Username"":""Amancia"", ""pronoun"":""ella"", ""message"":""cuando escuché el rumor de que los resultados del examen del primer año no estaban disponibles, tuve miedo de que yo pudiera ser uno de los reprobados""}","{""Username"":""Alexi"", ""pronoun"":""ella"", ""message"":""Estoy totalmente investigando y todo el negocio de la banda en el último tiempo. Siento que he sido social y emocionalmente negligente con mucha mierda en mi mundo.""}","{""Username"":""Iñaky"", ""pronoun"":""el"", ""message"":""""Disfrutar de un baño de agua caliente con sales aromáticas, me relaja y hace que mi mente se libere de preocupaciones.""""}","{""Username"":""Gudrun"", ""pronoun"":""ella"", ""message"":""Bueno, estábamos hablando y poniéndonos al día sobre lo que habíamos estado haciendo, hablando sobre el trabajo y la familia, cuando, de repente, Matt vio un ratón correr debajo de su silla y ¡se volvió loco por completo! Empezó a enloquecer y a gritar...""}","{""Username"":""Mariano"", ""pronoun"":""elle"", ""message"":""Dice la perra con un SOMBRERO, TEJIDO y una CARA COMPLETA, en su ICONO... jajaja fuera de aquí, RATA DE ALCANTARILLA, ZORRA DE ALCANTARILLA, TRO...""}","{""Username"":""Sukhwinder"", ""pronoun"":""elle"", ""message"":""Estaba trotando por el parque cuando tropecé con una bolsa de basura abierta y sus contenidos volaron por todas partes.""}"
572,"{""Username"":""Natalya"", ""pronoun"":""elle"", ""message"":""Hoy pude probar la nueva crema para café en el trabajo. Era un sabor que nunca había probado antes, ¡y terminó sabiendo muy dulce!""}","{""Username"":""Lawrence"", ""pronoun"":""el"", ""message"":""Al regresar de vacaciones, me encontré con que mis amigos habían redecorado mi apartamento como sorpresa de bienvenida.""}","{""Username"":""Jingwen"", ""pronoun"":""elle"", ""message"":""Estoy muy emocionado por mi próximo viaje a Europa, siento que será un momento increíblemente optimista en mi vida.""}","{""Username"":""Zeshan"", ""pronoun"":""elle"", ""message"":""El día que mi hermano me regaló un teléfono móvil. fue ayer que mi hermano me regaló. Todavía me siento feliz por eso.""}","{""Username"":""Llibertat"", ""pronoun"":""el"", ""message"":""@user 'Felicitaciones, su mes gratis ha sido activado' Luego cobra £ el mismo mes. Absolutamente furioso 😡""}","{""Username"":""Aboubacar"", ""pronoun"":""ella"", ""message"":""Sentir que alguien me sigue por la calle me provoca miedo, siempre tengo que mirar hacia atrás.""}","{""Username"":""Bondad"", ""pronoun"":""ella"", ""message"":""Todavía me siento bastante mal por este estupor inducido por la alergia, así que anoche simplemente no me sentía realmente salvaje e interactuando con otros seres humanos.""}","{""Username"":""Penelope"", ""pronoun"":""elle"", ""message"":""Después de regresar a casa de Costco, saqué a mi caballo a dar un paseo y la temperatura era de grados y estaba soleada.""}","{""Username"":""Prisca"", ""pronoun"":""ella"", ""message"":""Algo que me hizo feliz hoy fue el hecho de que moví algunos muebles que habían estado sentados por un tiempo, y me hizo feliz porque me hizo sentir físicamente capaz y me permitió ganar algo de dinero vendiéndolos.""}","{""Username"":""Ghada"", ""pronoun"":""elle"", ""message"":""¿Sabías que el % de los inmigrantes deportados logran cruzar la frontera en año? Esto incluye a los pandilleros deportados.""}","{""Username"":""Eder"", ""pronoun"":""ella"", ""message"":""No me gustaba nada el sonido repulsivo que hacia el refrigerador al no estar bien cerrado, el ruido me daba asco.""}"
573,"{""Username"":""Saverio"", ""pronoun"":""elle"", ""message"":""Conseguí un puf en la tienda más cercana con un descuento muy bueno y me hizo feliz""}","{""Username"":""Acacio"", ""pronoun"":""ella"", ""message"":""¡Vaya sorpresa! Mi amiga me invitó a un concierto de mi banda favorita como regalo de cumpleaños.""}","{""Username"":""Meline"", ""pronoun"":""ella"", ""message"":""El optimismo nos permite ver el vaso siempre medio lleno, incluso en los momentos más oscuros de nuestra existencia.""}","{""Username"":""Tehmine"", ""pronoun"":""elle"", ""message"":""Descubrí que mi hermano obtuvo una prestigiosa pasantía en DC este verano. Estaba muy feliz y orgullosa por él. Trabajó muy duro para ganar este puesto. También estaba feliz de que esto significaría que podría visitarlo este verano.""}","{""Username"":""Kaltouma"", ""pronoun"":""el"", ""message"":""@usuario porque soy un trasero roto bitxh :(((( y LOL EVEB MEJOR ella corre dormida, así que mientras está acostada, solo CORRE como si los pies se usaran como un rayo xD y me patean mucho 🤙🏻""}","{""Username"":""Petronella"", ""pronoun"":""el"", ""message"":""No puedo evitar sentirme inseguro cada vez que tengo que exponer mi opinión en público. El miedo al rechazo social me limita.""}","{""Username"":""Hercilia"", ""pronoun"":""el"", ""message"":""Me entristece mucho ver cómo algunas personas maltratan a los ancianos y no les brindan el respeto que merecen.""}","{""Username"":""Xinru"", ""pronoun"":""el"", ""message"":""Me hice un té caliente y disfruté de su aroma y sabor, saboreando cada sorbo y encontrando calma en ese pequeño placer.""}","{""Username"":""Rossend"", ""pronoun"":""elle"", ""message"":""Descubrí que mi lugar mexicano favorito entrega a domicilio a través de Uber y pedí un burrito de carne asada y papas fritas y queso para el almuerzo y estaba muy bueno.""}","{""Username"":""Chahinez"", ""pronoun"":""ella"", ""message"":""No estoy a favor de abusar de las mujeres, pero te juro por Odín que esta perra está a punto de tener una huella permanente de mi puño en su cara.""}","{""Username"":""Weiyong"", ""pronoun"":""ella"", ""message"":""La superficialidad con la que iban abordando cada tema la enfureció, desatando en ella un sentimiento de asco inigualable.""}"
574,"{""Username"":""Dayanna"", ""pronoun"":""elle"", ""message"":""He perdido mucho peso y me he acostumbrado a que me feliciten por ello, pero durante el fin de semana un completo extraño me felicitó de una manera diferente: he estado levantando pesas durante casi un año y por primera vez. Recibí un comentario en el que un extraño esencialmente me dijo de manera supuesta que parezco que hago ejercicio.""}","{""Username"":""Racheal"", ""pronoun"":""elle"", ""message"":""Cuando abrí mi correo, me sorprendió encontrar un sobre con dinero de un benefactor anónimo que quería ayudar en mis estudios.""}","{""Username"":""Deepa"", ""pronoun"":""ella"", ""message"":""Un programa de televisión volvió a la televisión después de no haber estado durante más de un año.""}","{""Username"":""Catinca"", ""pronoun"":""el"", ""message"":""Tuve que quedarme en casa y no ir a trabajar un par de días el mes pasado, ya que estaba muy enferma de neumonía. Mientras yo estaba en casa enfermo en cama, mi esposa llegó temprano del trabajo. Le había dicho a su jefe que tenía una emergencia para salir temprano del trabajo, y fue y me compró una tarjeta y un poco de sopa de Publix, y una jarra grande de jugo de naranja. Mintió para salir del trabajo y poder volver a casa y cuidarme y hacerme compañía mientras estaba enferma. Eso me hizo muy feliz de que ella hiciera algo tan bueno por mí.""}","{""Username"":""Peipei"", ""pronoun"":""ella"", ""message"":""Me irrita la falta de empatía de algunas personas hacia los problemas de los demás. ¿No les importa en absoluto?""}","{""Username"":""Beata"", ""pronoun"":""el"", ""message"":""El miedo a la oscuridad me impide disfrutar de la tranquilidad de la noche y me hace mantener siempre una luz encendida.""}","{""Username"":""Verisimo"", ""pronoun"":""elle"", ""message"":""no creo en mi debilidad el es fuerte no creo que sea mas que un conquistador y siento que soy un verdadero falso y no esta bien""}","{""Username"":""Estefany"", ""pronoun"":""ella"", ""message"":""Alzar cometas en una playa despejada, sintiendo cómo el viento las eleva en el cielo, me proporciona una gran sensación de calma y libertad.""}","{""Username"":""Yongguang"", ""pronoun"":""elle"", ""message"":""me siento orgulloso de haber llevado a cabo esta lucha ya que hoy me siento un verdadero ser humano""}","{""Username"":""Majda"", ""pronoun"":""elle"", ""message"":""@user @user #FamiliesBelongTogether ¡Envíe a los niños de regreso a sus padres deportados en su país! Deberían salir juntos""}","{""Username"":""Mark"", ""pronoun"":""elle"", ""message"":""Aquella desagradable textura bajo mis pies me provocó un profundo asco hacia todos los recuerdos del lugar.""}"
575,"{""Username"":""Villa"", ""pronoun"":""elle"", ""message"":""aprobó su examen intermedio de Murray College. Tuvo la suerte de estudiar árabe. persa e islamista bajo la guía inspiradora de Syed Mir Hussan. Se dirigió a Lahore para realizar estudios superiores y se unió al Government College. Allí estuvo bajo la influencia del Dr. Arnold, quien lo inspiró a estudiar Filosofía en Obtuvo su maestría en filosofía y se unió al personal docente de la escuela de gobierno. Se fue a Europa en para realizar estudios superiores de Filosofía...""}","{""Username"":""Jacobus"", ""pronoun"":""ella"", ""message"":""No podía creer que mi mejor amigo me organizara una fiesta sorpresa para celebrar mi nuevo trabajo.""}","{""Username"":""Hamidou"", ""pronoun"":""el"", ""message"":""Después de mucho esfuerzo y sacrificio, finalmente logré mi objetivo de correr una maratón. Esta experiencia me enseñó que con determinación y optimismo, se pueden alcanzar grandes logros.""}","{""Username"":""Germanico"", ""pronoun"":""el"", ""message"":""Salvo la vida de mi amigo. es un momento muy feliz. porque ella también es feliz. ella es accidente y herida. luego tuve ayuda para mi amigo y designé el hospital. ella estaba muy grave condicionada. así que me quedé en el hospital con mi amigo. entonces se puso bien. su padre también gracias a mí. fue satisfecho y cumplir mi vida.""}","{""Username"":""Dimitris"", ""pronoun"":""ella"", ""message"":""Me enfurece y me frustra cuando mis hermanos son liberados de sus tareas y responsabilidades en casa, mientras que mi hermana y yo tenemos que cumplir siempre con las expectativas, incluso si va en contra de nuestros verdaderos deseos.""}","{""Username"":""Seferino"", ""pronoun"":""elle"", ""message"":""He sido consciente de un recuerdo traumático que ha estado apareciendo de vez en cuando dejándome con náuseas y siempre aterrorizado.""}","{""Username"":""Xinhui"", ""pronoun"":""ella"", ""message"":""Me entristece ver cómo el tiempo corre y aún no he logrado encontrar mi propósito en la vida.""}","{""Username"":""Yuying"", ""pronoun"":""el"", ""message"":""Ha sido un largo invierno aquí en el norte de Michigan. Ayer fue un día soleado y cálido. El garaje me ha estado comiendo. Tenía hojas de la caída esparcidas por todas partes y necesitaba ser arreglada. Ayer hice exactamente eso. Me tomó alrededor de una hora y media. Me sentí aliviado después de las palabras y orgulloso. Solo otra cosa que podría tachar de mi larga lista.""}","{""Username"":""Yunyun"", ""pronoun"":""el"", ""message"":""Odio faltar a la práctica porque siento que las repeticiones en la práctica son vitales para tu desempeño el domingo.""}","{""Username"":""Marleni"", ""pronoun"":""elle"", ""message"":""Dhimmi France prohíbe los silbidos después de que una mujer de París fuera atacada por un violador callejero""}","{""Username"":""Mirjana"", ""pronoun"":""ella"", ""message"":""Observar cómo las personas maltratan a los animales sin ningún tipo de remordimiento me provoca una profunda indignación y asco.""}"
